Date,Price,Open,High,Low,Vol.,Change %
06/21/2013,3821.74,3826.43,3857.58,3805.18,,-0.12%
06/20/2013,3826.43,3947.11,3947.11,3816.47,,-3.06%
06/19/2013,3947.11,3974.23,3986.74,3943.77,,-0.68%
06/18/2013,3974.23,3972.59,3994.62,3972.59,,0.04%
06/17/2013,3972.59,3990.21,4008.41,3959.08,,-0.44%
06/14/2013,3990.21,3981.48,3997.01,3976.9,,0.22%
06/13/2013,3981.48,3924.43,3996.37,3914.1,,1.45%
06/12/2013,3924.43,3962.95,3977.26,3916.51,,-0.97%
06/11/2013,3962.95,4030.78,4030.84,3959.72,,-1.68%
06/10/2013,4030.78,4119.25,4132.4,4024.51,,-2.15%
06/07/2013,4119.25,4168.84,4170.22,4111.58,,-1.19%
06/06/2013,4168.84,4192.67,4210.42,4165.36,,-0.57%
06/05/2013,4192.67,4198.82,4210.31,4184.76,,-0.15%
06/04/2013,4198.82,4167.21,4200.72,4163.99,,0.76%
06/03/2013,4167.21,4191.26,4194.15,4153,,-0.57%
05/31/2013,4191.26,4138.25,4196.69,4134.71,,1.28%
05/30/2013,4138.25,4134.56,4150.83,4133.71,,0.09%
05/29/2013,4134.56,4138.88,4207.04,4122.94,,-0.10%
05/28/2013,4138.88,4171.25,4207.04,4137.77,,-0.78%
05/27/2013,4171.25,4197.29,4207.04,4169.61,,-0.62%
05/24/2013,4197.29,4237.04,4240.72,4195.19,,-0.94%
05/23/2013,4237.04,4270.12,4270.12,4228.09,,-0.77%
05/22/2013,4270.12,4233.14,4274,4228.69,,0.87%
05/20/2013,4233.14,4258.98,4269.45,4226.34,,-0.61%
05/17/2013,4258.98,4261.2,4269.82,4243.62,,-0.05%
05/16/2013,4261.2,4286.32,4300.02,4257.97,,-0.59%
05/15/2013,4286.32,4288.95,4303.62,4280.26,,-0.06%
05/14/2013,4288.95,4281.88,4296.41,4279.81,,0.17%
05/13/2013,4281.88,4319.96,4327.77,4279.74,,-0.88%
05/10/2013,4319.96,4349.45,4352.6,4317.37,,-0.68%
05/09/2013,4349.45,4356.17,4359.4,4345.59,,-0.15%
05/08/2013,4356.17,4340.95,4367.02,4338.13,,0.35%
05/07/2013,4340.95,4328.78,4345.15,4328.66,,0.28%
05/06/2013,4328.78,4341.61,4357.52,4327.84,,-0.30%
05/03/2013,4341.61,4309.4,4341.61,4310.92,,0.75%
05/02/2013,4309.4,4292.14,4311.23,4292.59,,0.40%
04/30/2013,4292.14,4257.95,4299.39,4251.8,,0.80%
04/29/2013,4257.95,4281.44,4286.69,4251.9,,-0.55%
04/26/2013,4281.44,4311.83,4311.83,4275.06,,-0.70%
04/25/2013,4311.83,4312.36,4320.68,4300.16,,-0.01%
04/24/2013,4312.36,4313.04,4320.35,4301,,-0.02%
04/23/2013,4313.04,4291.96,4316.6,4291.96,,0.49%
04/22/2013,4291.96,4305.75,4321.79,4289.8,,-0.32%
04/19/2013,4305.75,4279.4,4307.72,4278.48,,0.62%
04/18/2013,4279.4,4243.43,4282.47,4243.43,,0.85%
04/17/2013,4243.43,4260.97,4260.97,4212.39,,-0.41%
04/16/2013,4260.97,4230.78,4278.2,4230.78,,0.71%
04/15/2013,4230.78,4330.44,4336.83,4220,,-2.30%
04/12/2013,4330.44,4340.76,4343.19,4323.15,,-0.24%
04/11/2013,4340.76,4353.61,4356.69,4337.66,,-0.30%
04/10/2013,4353.61,4348.04,4374.69,4344.65,,0.13%
04/09/2013,4348.04,4298.46,4351.62,4298.46,,1.15%
04/08/2013,4298.46,4270.82,4313.23,4270.82,,0.65%
04/05/2013,4270.82,4327.15,4327.15,4268.89,,-1.30%
04/04/2013,4327.15,4347.35,4359.02,4325.71,,-0.46%
04/03/2013,4347.35,4396.2,4396.2,4340.7,,-1.11%
04/02/2013,4396.2,4415.69,4423.29,4391.43,,-0.44%
04/01/2013,4415.69,4432.14,4439.91,4413.03,,-0.37%
03/28/2013,4432.14,4430.46,4444.48,4422.29,,0.04%
03/27/2013,4430.46,4440.49,4442.99,4417.78,,-0.23%
03/26/2013,4440.49,4409.77,4452.58,4413.84,,0.70%
03/25/2013,4409.77,4451.03,4467.93,4407.54,,-0.93%
03/22/2013,4451.03,4450.35,4476.2,4444.35,,0.02%
03/21/2013,4450.35,4457.2,4466.92,4441.01,,-0.15%
03/20/2013,4457.2,4431.04,4459.93,4431.04,,0.59%
03/19/2013,4431.04,4404.09,4432.89,4404.09,,0.61%
03/18/2013,4404.09,4409.43,4418.77,4381.27,,-0.12%
03/15/2013,4409.43,4449.78,4453.32,4408.61,,-0.91%
03/14/2013,4449.78,4480.4,4496.48,4442.83,,-0.68%
03/13/2013,4480.4,4506.32,4510.56,4472.74,,-0.58%
03/12/2013,4506.32,4527.29,4527.49,4502.16,,-0.46%
03/11/2013,4527.29,4528.91,4535.82,4518.41,,-0.04%
03/08/2013,4528.91,4495.71,4531.88,4495.71,,0.74%
03/07/2013,4495.71,4519.16,4527.52,4492.39,,-0.52%
03/06/2013,4519.16,4569.59,4571.86,4514.67,,-1.10%
03/05/2013,4569.59,4582.56,4600.89,4555.33,,-0.28%
03/04/2013,4582.56,4573.26,4584.78,4228.89,,0.20%
03/01/2013,4573.26,4558.46,4575.97,4540.28,,0.32%
02/28/2013,4558.46,4520.52,4567.03,4520.33,,0.84%
02/27/2013,4520.52,4499.38,4525.14,4458.73,,0.47%
02/26/2013,4499.38,4516.05,4517.77,4487.44,,-0.37%
02/25/2013,4516.05,4544.45,4569.71,4511.02,,-0.62%
02/22/2013,4544.45,4519.19,4546.56,4510.74,,0.56%
02/21/2013,4519.19,4542.66,4543.27,4484.14,,-0.52%
02/20/2013,4542.66,4604.81,4612.56,4532.65,,-1.35%
02/19/2013,4604.81,4597.18,4608.27,4590.38,,0.17%
02/18/2013,4597.18,4594.85,4602.89,4583.49,,0.05%
02/15/2013,4594.85,4609.87,4613.69,4590.93,,-0.33%
02/14/2013,4609.87,4614.66,4618.59,4593.01,,-0.10%
02/13/2013,4614.66,4595.52,4618.22,4595.02,,0.42%
02/12/2013,4595.52,4592.62,4602,4585.23,,0.06%
02/11/2013,4592.62,4589.06,4597.1,4580.13,,0.08%
02/08/2013,4589.06,4590.64,4598.12,4581.74,,-0.03%
02/07/2013,4590.64,4596.83,4602.91,4582.41,,-0.13%
02/06/2013,4596.83,4581.25,4598.89,4572.04,,0.34%
02/05/2013,4581.25,4561.91,4588.65,4551.04,,0.42%
02/04/2013,4561.91,4566.12,4568.74,4493.85,,-0.09%
02/01/2013,4566.12,4552.4,4575.98,4548.99,,0.30%
01/31/2013,4552.4,4541.51,4554.96,4530.04,,0.24%
01/30/2013,4541.51,4516.85,4544.04,4505.93,,0.55%
01/29/2013,4516.85,4518.84,4523.35,4497.33,,-0.04%
01/28/2013,4518.84,4504.99,4520.11,4489.13,,0.31%
01/25/2013,4504.99,4485.67,4508,4482.82,,0.43%
01/24/2013,4485.67,4510.95,4510.95,4478.68,,-0.56%
01/23/2013,4510.95,4535.38,4543.08,4507.73,,-0.54%
01/22/2013,4535.38,4527.04,4541.47,4515.88,,0.18%
01/21/2013,4527.04,4528.45,4531.19,4519.07,,-0.03%
01/18/2013,4528.45,4495.06,4534.03,4487.34,,0.74%
01/17/2013,4495.06,4479.27,4498.86,4473.6,,0.35%
01/16/2013,4479.27,4450.21,4479.37,4440.21,,0.65%
01/15/2013,4450.21,4455.03,4460.05,4438.22,,-0.11%
01/14/2013,4455.03,4438.66,4457.36,4422.59,,0.37%
01/11/2013,4438.66,4460.44,4461.46,4431.84,,-0.49%
01/10/2013,4460.44,4427.39,4465.86,4429.04,,0.75%
01/09/2013,4427.39,4405.94,4432.85,4398.84,,0.49%
01/08/2013,4405.94,4398.65,4408,4380.12,,0.17%
01/07/2013,4398.65,4397.91,4404.84,4383.73,,0.02%
01/04/2013,4397.91,4356.8,4428.08,4356.8,,0.94%
01/03/2013,4356.8,4349.05,4361.43,4339.79,,0.18%
01/02/2013,4349.05,4301.38,4353.59,4301.38,,1.11%
12/28/2012,4301.38,4294.5,4301.61,4283.16,,0.16%
12/27/2012,4294.5,4301,4305.67,4290.35,,-0.15%
12/26/2012,4301,4292.7,4303.25,4288.67,,0.19%
12/24/2012,4292.7,4293.78,4297.21,4280.97,,-0.03%
12/21/2012,4293.78,4291.56,4304.25,4263.84,,0.05%
12/20/2012,4291.56,4291.08,4293.82,4277.06,,0.01%
12/19/2012,4291.08,4288.39,4295.1,4278.43,,0.06%
12/18/2012,4288.39,4279.93,4291.74,4277.68,,0.20%
12/17/2012,4279.93,4263.04,4289.1,4254.51,,0.40%
12/14/2012,4263.04,4230.82,4266.97,4230.28,,0.76%
12/13/2012,4230.82,4233.97,4234.31,4214.94,,-0.07%
12/12/2012,4233.97,4198.77,4237.65,4198.77,,0.84%
12/11/2012,4198.77,4135.71,4205.45,4130.7,,1.52%
12/10/2012,4135.71,4136.97,4142.27,4124.73,,-0.03%
12/07/2012,4136.97,4139.86,4142.87,4128.18,,-0.07%
12/06/2012,4139.86,4149.5,4155.47,4123.09,,-0.23%
12/05/2012,4149.5,4144.06,4155.8,4142.49,,0.13%
12/04/2012,4144.06,4158.66,4164.63,4136.9,,-0.35%
12/03/2012,4158.66,4139.99,4160.83,4137.39,,0.45%
11/30/2012,4139.99,4137.55,4152.03,4136.83,,0.06%
11/29/2012,4137.55,4112.94,4138.52,4112.94,,0.60%
11/28/2012,4112.94,4116.38,4118.93,4103.67,,-0.08%
11/27/2012,4116.38,4132.75,4138.56,4105.45,,-0.40%
11/26/2012,4132.75,4143.25,4143.25,4116.04,,-0.25%
11/23/2012,4143.25,4139.68,4145.84,4130.27,,0.09%
11/22/2012,4139.68,4145.42,4155.08,4132.49,,-0.14%
11/21/2012,4145.42,4179.7,4182.68,4139.1,,-0.82%
11/20/2012,4179.7,4191.12,4198.37,4173.19,,-0.27%
11/19/2012,4191.12,4184.85,4200.15,4184.24,,0.15%
11/16/2012,4184.85,4187.09,4192.37,4174.02,,-0.05%
11/15/2012,4187.09,4187.73,4192.15,4168.81,,-0.02%
11/14/2012,4187.73,4207.11,4210.52,4121.81,,-0.46%
11/13/2012,4207.11,4224.34,4224.34,4204.25,,-0.41%
11/12/2012,4224.34,4237.78,4239.87,4216.09,,-0.32%
11/09/2012,4237.78,4249.92,4251.75,4228.29,,-0.29%
11/08/2012,4249.92,4256.34,4258.22,4236.03,,-0.15%
11/07/2012,4256.34,4275.76,4275.76,4247.15,,-0.45%
11/06/2012,4275.76,4261.81,4279.35,4258.6,,0.33%
11/05/2012,4261.81,4266.35,4266.71,4250.48,,-0.11%
10/31/2012,4266.35,4260.78,4270.54,4249.12,,0.13%
10/30/2012,4260.78,4257.51,4266.26,4252.21,,0.08%
10/29/2012,4257.51,4250.4,4261.08,4238.35,,0.17%
10/26/2012,4250.4,4236.12,4256.9,4222.76,,0.34%
10/25/2012,4236.12,4244.43,4259.01,4230.51,,-0.20%
10/24/2012,4244.43,4235.67,4254.36,4235.67,,0.21%
10/23/2012,4235.67,4242.97,4243.2,4225.57,,-0.17%
10/22/2012,4242.97,4265.38,4272.14,4232.57,,-0.53%
10/19/2012,4265.38,4322.15,4322.15,4257.5,,-1.31%
10/18/2012,4322.15,4311.66,4324.08,4301.25,,0.24%
10/17/2012,4311.66,4290.24,4315.74,4289.09,,0.50%
10/16/2012,4290.24,4246.13,4293.3,4246.13,,1.04%
10/12/2012,4246.13,4250.49,4253.47,4236.74,,-0.10%
10/11/2012,4250.49,4244,4267.38,4240.76,,0.15%
10/10/2012,4244,4266.65,4267.72,4242.27,,-0.53%
10/09/2012,4266.65,4303.25,4310.01,4263.94,,-0.85%
10/08/2012,4303.25,4302.69,4310.3,4274.71,,0.01%
10/05/2012,4302.69,4277.22,4306.63,4274.01,,0.60%
10/04/2012,4277.22,4245.31,4279.65,4242.21,,0.75%
10/03/2012,4245.31,4245.4,4258.01,4243.87,,0.00%
10/02/2012,4245.4,4232.08,4247.09,4215.36,,0.31%
10/01/2012,4232.08,4230.42,4235.8,4214.33,,0.04%
09/28/2012,4230.42,4211.61,4234.23,4203.27,,0.45%
09/27/2012,4211.61,4200.48,4221.03,4198.68,,0.26%
09/26/2012,4200.48,4199.13,4206.67,4173.57,,0.03%
09/25/2012,4199.13,4211.06,4211.06,4188.57,,-0.28%
09/24/2012,4211.06,4231.07,4235.45,4202.91,,-0.47%
09/21/2012,4231.07,4210.15,4237.96,4208.15,,0.50%
09/20/2012,4210.15,4218,4227.6,4198.54,,-0.19%
09/14/2012,4218,4184.77,4222.89,4184.77,,0.79%
09/13/2012,4184.77,4172.76,4185.42,4157.91,,0.29%
09/12/2012,4172.76,4190.28,4202.85,4169.67,,-0.42%
09/11/2012,4190.28,4174.47,4193,4174.47,,0.38%
09/10/2012,4174.47,4166.15,4178.91,4164.82,,0.20%
09/07/2012,4166.15,4126.82,4167.22,4126.82,,0.95%
09/06/2012,4126.82,4103.95,4137.35,4103.94,,0.56%
09/05/2012,4103.95,4118.51,4121.22,4103.69,,-0.35%
09/04/2012,4118.51,4136.27,4143.58,4109.37,,-0.43%
09/03/2012,4136.27,4155.68,4155.68,4123.61,,-0.47%
08/31/2012,4155.68,4125.46,4160.28,4123.69,,0.73%
08/30/2012,4125.46,4155.22,4155.22,4121.39,,-0.72%
08/29/2012,4155.22,4157.78,4166.05,4148.58,,-0.06%
08/28/2012,4157.78,4156.37,4163.83,4149.51,,0.03%
08/27/2012,4156.37,4188.11,4190.88,4150.67,,-0.76%
08/24/2012,4188.11,4205.27,4209.05,4185.2,,-0.41%
08/23/2012,4205.27,4217.94,4217.94,4185.26,,-0.30%
08/22/2012,4217.94,4262.04,4266.9,4213.66,,-1.03%
08/21/2012,4262.04,4274.22,4286.33,4259.4,,-0.28%
08/20/2012,4274.22,4261.98,4291.22,4259.89,,0.29%
08/17/2012,4261.98,4214.62,4272.55,4208.48,,1.12%
08/16/2012,4214.62,4184.52,4216.56,4184.52,,0.72%
08/14/2012,4184.52,4180.98,4189.54,4167.89,,0.08%
08/13/2012,4180.98,4187.65,4189.02,4170.09,,-0.16%
08/10/2012,4187.65,4163,4187.65,4157.09,,0.59%
08/09/2012,4163,4176.3,4176.3,4153.49,,-0.32%
08/08/2012,4176.3,4152.84,4179.75,4143.98,,0.56%
08/07/2012,4152.84,4190.19,4190.19,4145.68,,-0.89%
08/06/2012,4190.19,4193.1,4201.08,4178.66,,-0.07%
08/03/2012,4193.1,4114.28,4197.24,4116.71,,1.92%
08/02/2012,4114.28,4173.09,4173.09,4112.3,,-1.41%
08/01/2012,4173.09,4227.56,4240.2,4169.35,,-1.29%
07/31/2012,4227.56,4244.23,4257.57,4221.69,,-0.39%
07/30/2012,4244.23,4254.32,4269.18,4176.68,,-0.24%
07/27/2012,4254.32,4235.79,4255.93,4203.01,,0.44%
07/26/2012,4235.79,4291.37,4291.37,4224.86,,-1.30%
07/25/2012,4291.37,4321.17,4329.85,4291.37,,-0.69%
07/24/2012,4321.17,4337.85,4343.98,4314.46,,-0.38%
07/23/2012,4337.85,4384.5,4384.5,4333.91,,-1.06%
07/20/2012,4384.5,4392.84,4396.32,4374.53,,-0.19%
07/19/2012,4392.84,4406.39,4410.78,4379.57,,-0.31%
07/18/2012,4406.39,4390.73,4408.64,4384.3,,0.36%
07/17/2012,4390.73,4372.67,4392.96,4363.17,,0.41%
07/13/2012,4372.67,4355.89,4378.76,4355.64,,0.39%
07/12/2012,4355.89,4365.53,4366.46,4342.77,,-0.22%
07/11/2012,4365.53,4352.81,4369.73,4352.21,,0.29%
07/10/2012,4352.81,4376.62,4388.61,4343.87,,-0.54%
07/09/2012,4376.62,4413.41,4418.13,4372.37,,-0.83%
07/06/2012,4413.41,4426.2,4426.2,4397.16,,-0.29%
07/05/2012,4426.2,4418.69,4428.69,4398.18,,0.17%
07/04/2012,4418.69,4420.32,4420.86,4402.83,,-0.04%
07/03/2012,4420.32,4400.1,4423.46,4399.15,,0.46%
06/29/2012,4400.1,4336.36,4401.76,4336.36,,1.47%
06/28/2012,4336.36,4337.07,4339.57,4318.76,,-0.02%
06/27/2012,4337.07,4324.01,4348.9,4324.01,,0.30%
06/26/2012,4324.01,4326.54,4336.01,4319.59,,-0.06%
06/25/2012,4326.54,4358.84,4358.84,4310.17,,-0.74%
06/22/2012,4358.84,4361.58,4363.93,4336.75,,-0.06%
06/21/2012,4361.58,4396.78,4402.56,4352.62,,-0.80%
06/20/2012,4396.78,4356.63,4403.57,4354.04,,0.92%
06/19/2012,4356.63,4337.43,4361.19,4337.43,,0.44%
06/18/2012,4337.43,4317.83,4346.95,4303.36,,0.45%
06/15/2012,4317.83,4274.41,4325.88,4270.81,,1.02%
06/14/2012,4274.41,4255.47,4280.43,4254.06,,0.45%
06/13/2012,4255.47,4281.82,4283.92,4246.35,,-0.62%
06/12/2012,4281.82,4305.8,4314.25,4281.42,,-0.56%
06/11/2012,4305.8,4349.46,4377.1,4297.16,,-1.00%
06/08/2012,4349.46,4284.48,4351.62,4274.14,,1.52%
06/07/2012,4284.48,4270.31,4311.61,4270.31,,0.33%
06/06/2012,4270.31,4205.52,4272.1,4204.15,,1.54%
06/05/2012,4205.52,4206.68,4231.77,4200.42,,-0.03%
06/04/2012,4206.68,4280.51,4280.51,4198.73,,-1.72%
06/01/2012,4280.51,4318.16,4318.16,4273.04,,-0.87%
05/31/2012,4318.16,4270.76,4321.52,4270.76,,1.11%
05/30/2012,4270.76,4269.38,4276.02,4241.67,,0.03%
05/29/2012,4269.38,4260.62,4309.55,4260.62,,0.21%
05/28/2012,4260.62,4254.61,4270.35,4245.13,,0.14%
05/25/2012,4254.61,4221.18,4256.84,4202.4,,0.79%
05/24/2012,4221.18,4201.45,4250.51,4199.46,,0.47%
05/23/2012,4201.45,4236.99,4236.99,4153.85,,-0.84%
05/22/2012,4236.99,4239.71,4307.28,4218.69,,-0.06%
05/18/2012,4239.71,4277.33,4296.09,4229.7,,-0.88%
05/17/2012,4277.33,4313.7,4318.14,4269.7,,-0.84%
05/16/2012,4313.7,4357.9,4393.56,4313.02,,-1.01%
05/15/2012,4357.9,4414.92,4424.6,4353.72,,-1.29%
05/14/2012,4414.92,4476.3,4485.27,4412.92,,-1.37%
05/11/2012,4476.3,4485.53,4504.76,4469.39,,-0.21%
05/10/2012,4485.53,4492.75,4506.23,4475.9,,-0.16%
05/09/2012,4492.75,4520.62,4520.62,4489.99,,-0.62%
05/08/2012,4520.62,4545.65,4548.35,4513.09,,-0.55%
05/07/2012,4545.65,4529.21,4548.35,4511.4,,0.36%
05/04/2012,4529.21,4521.01,4533.87,4518.86,,0.18%
05/03/2012,4521.01,4554.39,4559.29,4516.52,,-0.73%
05/02/2012,4554.39,4585.77,4591.15,4552.87,,-0.68%
04/30/2012,4585.77,4575.54,4590.41,4549.98,,0.22%
04/27/2012,4575.54,4559.34,4579.36,4551.88,,0.36%
04/26/2012,4559.34,4566.37,4566.37,4537.86,,-0.15%
04/25/2012,4566.37,4565.2,4585.42,4563.81,,0.03%
04/24/2012,4565.2,4551.45,4569.52,4551.45,,0.30%
04/23/2012,4551.45,4594.44,4594.75,4535.04,,-0.94%
04/20/2012,4594.44,4541.05,4596.78,4550.68,,1.18%
04/19/2012,4541.05,4520.74,4543.86,4520.38,,0.45%
04/18/2012,4520.74,4517.98,4525.94,4500.89,,0.06%
04/17/2012,4517.98,4519.46,4543.41,4517.9,,-0.03%
04/16/2012,4519.46,4527.46,4542.25,4494.9,,-0.18%
04/13/2012,4527.46,4549.72,4552.79,4515.69,,-0.49%
04/12/2012,4549.72,4547.14,4559.89,4537.79,,0.06%
04/11/2012,4547.14,4569.42,4600.12,4545.06,,-0.49%
04/10/2012,4569.42,4606.02,4611.56,4563.22,,-0.79%
04/09/2012,4606.02,4647.99,4647.99,4600.15,,-0.90%
04/05/2012,4647.99,4634.59,4649.18,4621.92,,0.29%
04/04/2012,4634.59,4655.18,4655.18,4617.96,,-0.44%
04/03/2012,4655.18,4694.86,4696.67,4651.61,,-0.85%
04/02/2012,4694.86,4671.28,4695.69,4663.16,,0.50%
03/30/2012,4671.28,4650.07,4674.83,4645.91,,0.46%
03/29/2012,4650.07,4668.23,4668.23,4634.88,,-0.39%
03/28/2012,4668.23,4690.15,4690.96,4659.22,,-0.47%
03/27/2012,4690.15,4659.97,4691.65,4658.12,,0.65%
03/26/2012,4659.97,4617.69,4663.18,4622.27,,0.92%
03/23/2012,4617.69,4586.78,4621.25,4568.58,,0.67%
03/22/2012,4586.78,4620.51,4620.51,4580.91,,-0.73%
03/21/2012,4620.51,4614.38,4631.84,4612.57,,0.13%
03/20/2012,4614.38,4644.31,4644.31,4602.64,,-0.64%
03/19/2012,4644.31,4585.95,4645.46,4584.59,,1.27%
03/16/2012,4585.95,4580.63,4602.82,4571.41,,0.12%
03/15/2012,4580.63,4551.5,4584.1,4551.5,,0.64%
03/14/2012,4551.5,4529.01,4555.77,4529.01,,0.50%
03/13/2012,4529.01,4525.67,4543.48,4521.73,,0.07%
03/12/2012,4525.67,4520.31,4526.72,4511.15,,0.12%
03/09/2012,4520.31,4515.34,4528.34,4514.87,,0.11%
03/08/2012,4515.34,4480.32,4519.55,4480.32,,0.78%
03/07/2012,4480.32,4483.75,4510.14,4475.98,,-0.08%
03/06/2012,4483.75,4506.41,4506.41,4454.86,,-0.50%
03/05/2012,4506.41,4552.34,4553.62,4499.94,,-1.01%
03/02/2012,4552.34,4559.81,4565.25,4541.11,,-0.16%
03/01/2012,4559.81,4535.6,4570.64,4524.99,,0.53%
02/29/2012,4535.6,4520.79,4550.82,4520.79,,0.33%
02/28/2012,4520.79,4495.32,4523.44,4491.42,,0.57%
02/27/2012,4495.32,4512.16,4513.3,4474.77,,-0.37%
02/24/2012,4512.16,4494.72,4515.31,4494.32,,0.39%
02/23/2012,4494.72,4519.44,4525.65,4489.86,,-0.55%
02/22/2012,4519.44,4525.33,4526.95,4496.79,,-0.13%
02/21/2012,4525.33,4540.95,4541.54,4513.12,,-0.34%
02/20/2012,4540.95,4545.9,4553.54,4530.18,,-0.11%
02/17/2012,4545.9,4490.66,4548.43,4490.66,,1.23%
02/16/2012,4490.66,4477.48,4493.16,4453.1,,0.29%
02/15/2012,4477.48,4435.18,4479.08,4435.18,,0.95%
02/14/2012,4435.18,4433.59,4444.2,4418.1,,0.04%
02/13/2012,4433.59,4410.74,4442.53,4409.6,,0.52%
02/10/2012,4410.74,4403.95,4413.84,4371.08,,0.15%
02/09/2012,4403.95,4362.16,4410.27,4351.13,,0.96%
02/08/2012,4362.16,4362.74,4365.93,4350.07,,-0.01%
02/07/2012,4362.74,4377.69,4383.51,4353.6,,-0.34%
02/06/2012,4377.69,4382.05,4387.69,4362.54,,-0.10%
02/03/2012,4382.05,4338.37,4392.45,4334.3,,1.01%
02/02/2012,4338.37,4316.37,4346.49,4312.06,,0.51%
02/01/2012,4316.37,4260.76,4319.32,4260.97,,1.31%
01/31/2012,4260.76,4222.4,4275.69,4222.4,,0.91%
01/30/2012,4222.4,4226.08,4228.94,4185.71,,-0.09%
01/27/2012,4226.08,4218.79,4228.26,4205.18,,0.17%
01/26/2012,4218.79,4219.47,4230.86,4205.97,,-0.02%
01/25/2012,4219.47,4243.44,4244.74,4218.74,,-0.56%
01/24/2012,4243.44,4248.17,4250.27,4236.51,,-0.11%
01/23/2012,4248.17,4278.17,4282.73,4244.33,,-0.70%
01/20/2012,4278.17,4268.94,4279.6,4251.14,,0.22%
01/19/2012,4268.94,4249.39,4272.85,4018.46,,0.46%
01/18/2012,4249.39,4228.73,4254.81,4213.89,,0.49%
01/17/2012,4228.73,4220.57,4238.15,4216.13,,0.19%
01/16/2012,4220.57,4205.05,4226.33,4191.72,,0.37%
01/13/2012,4205.05,4213.54,4225.68,4196.95,,-0.20%
01/12/2012,4213.54,4204.19,4230.96,4204.19,,0.22%
01/11/2012,4204.19,4210.47,4215.17,4189.55,,-0.15%
01/10/2012,4210.47,4205.19,4237.22,4199.8,,0.13%
01/09/2012,4205.19,4201.48,4209.28,4182.89,,0.09%
01/06/2012,4201.48,4188.65,4203.79,4177.08,,0.31%
01/05/2012,4188.65,4198.12,4198.12,4176.37,,-0.23%
01/04/2012,4198.12,4163.16,4199.37,4153.8,,0.84%
01/03/2012,4163.16,4158.06,4192.01,4154.18,,0.12%
01/02/2012,4158.06,4177.53,4178.25,4147.86,,-0.47%
12/30/2011,4177.53,4171.94,4181.9,4158.6,,0.13%
12/29/2011,4171.94,4151.72,4174.88,4148.53,,0.49%
12/28/2011,4151.72,4187.93,4189.75,4141.44,,-0.86%
12/27/2011,4187.93,4175.21,4190.72,4167.72,,0.30%
12/26/2011,4175.21,4197,4200.28,4168.76,,-0.52%
12/25/2011,4197,4197,4197,4197,,0.00%
12/23/2011,4197,4199.64,4211.54,4179.95,,-0.06%
12/22/2011,4199.64,4199.56,4222.11,4185.66,,0.00%
12/21/2011,4199.56,4179.2,4200.78,4158.86,,0.49%
12/20/2011,4179.2,4140.81,4181.64,4140.83,,0.93%
12/19/2011,4140.81,4139.9,4161.06,4133.14,,0.02%
12/16/2011,4139.9,4138.04,4153.43,4134.07,,0.04%
12/15/2011,4138.04,4119.12,4149.28,4118.24,,0.46%
12/14/2011,4119.12,4166.63,4170.46,4117.08,,-1.14%
12/13/2011,4166.63,4159.94,4189.1,4159.94,,0.16%
12/12/2011,4159.94,4184.15,4190.72,4130.81,,-0.58%
12/09/2011,4184.15,4156.1,4187.97,4132.36,,0.67%
12/07/2011,4156.1,4092.23,4158.07,4090.23,,1.56%
12/06/2011,4092.23,4100.12,4102.56,4084.44,,-0.19%
12/05/2011,4100.12,4139.79,4166.31,4097.62,,-0.96%
12/02/2011,4139.79,4140.15,4185.76,4127.78,,-0.01%
12/01/2011,4140.15,4161.29,4177.56,4135.15,,-0.51%
11/30/2011,4161.29,4057.82,4192.74,4057.82,,2.55%
11/29/2011,4057.82,4054.15,4091.24,4045.41,,0.09%
11/28/2011,4054.15,3955.55,4066.22,3955.55,,2.49%
11/25/2011,3955.55,4014.25,4014.25,3955.14,,-1.46%
11/24/2011,4014.25,4016.42,4060.19,4009.98,,-0.05%
11/23/2011,4016.42,4127.01,4127.01,3993.12,,-2.68%
11/22/2011,4127.01,4183.91,4191.51,4123.02,,-1.36%
11/21/2011,4183.91,4265.31,4266.2,4160.29,,-1.91%
11/18/2011,4265.31,4288.7,4309.71,4256.3,,-0.55%
11/17/2011,4288.7,4366.83,4366.83,4280.12,,-1.79%
11/16/2011,4366.83,4348.51,4370.39,4332.24,,0.42%
11/15/2011,4348.51,4325.76,4353.33,4286.07,,0.53%
11/14/2011,4325.76,4337.83,4338.72,4310.15,,-0.28%
11/11/2011,4337.83,4288.68,4339.77,4288.68,,1.15%
11/10/2011,4288.68,4290.66,4323.23,4277.6,,-0.05%
11/09/2011,4290.66,4370.8,4370.8,4286.98,,-1.83%
11/08/2011,4370.8,4343.72,4391.75,4343.72,,0.62%
11/07/2011,4343.72,4269.21,4350.11,4253.75,,1.75%
11/04/2011,4269.21,4277.39,4295.32,4241.71,,-0.19%
11/03/2011,4277.39,4270.96,4320.51,4270.96,,0.15%
11/02/2011,4270.96,4327.25,4327.25,4209.3,,-1.30%
10/28/2011,4327.25,4316.82,4335.64,4260.03,,0.24%
10/27/2011,4316.82,4167.31,4320.77,4167.31,,3.59%
10/26/2011,4167.31,4139.38,4180.6,4129.41,,0.67%
10/25/2011,4139.38,4197.9,4202.84,4120.15,,-1.39%
10/24/2011,4197.9,4127.63,4201.06,4129.64,,1.70%
10/21/2011,4127.63,4075.21,4130.88,4075.21,,1.29%
10/20/2011,4075.21,4088.99,4094.94,4062.94,,-0.34%
10/19/2011,4088.99,4052.39,4096.53,4052.39,,0.90%
